"","username","inputvalue","expected","label","firstlanguage","hearing","environment","equipment","experiment","foreignlanguages","startdate","enddate","acc_rating"
"4622","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4623","VJBJ14","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4624","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4625","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4626","VJBJ14","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4627","VJBJ14","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,0
"4628","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4629","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4630","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4631","VJBJ14","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4632","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4633","VJBJ14","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4634","VJBJ14","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4635","VJBJ14","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,0
"4636","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4637","VJBJ14","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,0
"4638","VJBJ14","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4639","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4640","VJBJ14","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4641","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4642","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4643","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4644","VJBJ14","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,0
"4645","VJBJ14","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4646","VJBJ14","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4647","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4648","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4649","VJBJ14","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4650","VJBJ14","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,0
"4651","VJBJ14","…hard","null","This experiment was…","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,0
"4652","VJBJ14","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,0
"4653","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4654","VJBJ14","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","office","headphones","Fricatives #1","1 English, 2 German",2021-10-28,2021-10-28,1
"4655","hhel34","Ok, continue","s","<p>Now you will hear ""s"" as in the first sound of ""see"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4656","hhel34","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4657","hhel34","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4658","hhel34","s","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4659","hhel34","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4660","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4661","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4662","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4663","hhel34","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4664","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4665","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4666","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4667","hhel34","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4668","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4669","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4670","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4671","hhel34","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4672","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4673","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4674","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4675","hhel34","Ok, continue","z","<p>Now you will hear ""z"" as in the first sound of ""zoo"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4676","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4677","hhel34","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4678","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4679","hhel34","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4680","hhel34","Maybe","null","<p>Did you hear a difference?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4681","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4682","hhel34","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4683","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4684","hhel34","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4685","hhel34","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4686","hhel34","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4687","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4688","hhel34","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4689","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4690","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4691","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4692","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4693","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4694","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4695","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4696","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4697","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4698","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4699","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4700","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4701","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4702","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4703","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4704","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4705","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4706","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4707","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4708","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4709","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4710","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4711","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4712","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4713","hhel34","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4714","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4715","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4716","hhel34","z","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4717","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4718","hhel34","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4719","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4720","hhel34","s","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4721","hhel34","z","z","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4722","hhel34","…hard","null","This experiment was…","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,0
"4723","hhel34","s","s","<p>Did you hear ""s"" or ""z""?</p>","danish","normal","public","in-ear","Fricatives #1","english",2021-10-28,2021-10-28,1
"4724","HNKO19","Ok, continue","s","<p>Now you will hear ""s"" as in the first sound of ""see"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4725","HNKO19","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4726","HNKO19","Ok, continue","z","<p>Now you will hear ""z"" as in the first sound of ""zoo"".</p><p>Click on the icon or press the space bar to hear the audio.</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4727","HNKO19","Yes","null","<p>Did you hear a difference?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4728","HNKO19","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4729","HNKO19","z","z","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4730","HNKO19","z","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4731","HNKO19","s","s","<p>Click on the icon or press the space bar to hear the audio.</p><p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4732","HNKO19","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4733","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4734","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4735","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4736","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4737","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4738","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4739","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4740","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4741","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4742","HNKO19","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4743","HNKO19","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4744","HNKO19","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4745","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4746","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4747","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4748","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4749","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4750","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4751","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4752","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4753","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4754","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4755","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4756","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4757","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4758","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4759","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4760","HNKO19","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4761","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4762","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4763","HNKO19","z","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4764","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4765","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4766","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4767","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4768","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4769","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4770","HNKO19","s","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4771","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4772","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4773","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4774","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4775","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4776","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4777","HNKO19","…hard","null","This experiment was…","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,0
"4778","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4779","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4780","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4781","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4782","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4783","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4784","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4785","HNKO19","s","s","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
"4786","HNKO19","z","z","<p>Did you hear ""s"" or ""z""?</p>","Danish","normal","studio","in-ear","Fricatives #1","1Dansk 2Engelsk",2021-10-28,2021-10-28,1
